source_mat_id,source_mat_id_orig,samp_description,tax_id,scientific_name,investigation_type,env_material,collection_date,sampling_event,sampl_person,sampl_person_orcid,tidal_stage,depth,noteworthy_env_cond,replicate,samp_size_vol,time_fi,size_frac,size_frac_low,size_frac_up,membr_cut,samp_collect_device,samp_mat_process,samp_mat_process_dev,samp_store_date,samp_store_loc,samp_store_temp,store_person,store_person_orcid,other_person,other_person_orcid,long_store,ship_date,arr_date_hq,store_temp_hq,ship_date_seq,arr_date_seq,failure,failure_comment,ENA_accession_number_sample
EMOBON_BPNS_So_12,EMOBON-210825-330-SoSOP3-Micro-R2,EMOBON metagenome sediment sample from station BPNS collected on 2021-08-25 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-08-25,BPNS_So_210825,Sander Delacauw,0000-0002-5400-2891,ebb_tide,20.54,,2,,,,,,,Van Veen Grab,SoSOP3,,2021-08-25,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,,2021-10-05,2021-10-08,-70.0,2021-11-24,2021-11-24,,low yields; seq library prep failed,
EMOBON_BPNS_So_13,EMOBON-210825-330-SoSOP3-Micro-R3,EMOBON metagenome sediment sample from station BPNS collected on 2021-08-25 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-08-25,BPNS_So_210825,Sander Delacauw,0000-0002-5400-2891,ebb_tide,20.54,,3,,,,,,,Van Veen Grab,SoSOP3,,2021-08-25,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,,2021-10-05,2021-10-08,-70.0,2021-11-24,2021-11-24,,,
EMOBON_BPNS_So_14,EMOBON-210825-330-SoSOP3-Micro-R4,EMOBON metagenome sediment sample from station BPNS collected on 2021-08-25 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-08-25,BPNS_So_210825,Sander Delacauw,0000-0002-5400-2891,ebb_tide,20.54,,4,,,,,,,Van Veen Grab,SoSOP3,,2021-08-25,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,,,,,,,,,
EMOBON_BPNS_So_15,EMOBON-210825-330-SoSOP3-Micro-B1,EMOBON metagenome sediment sample from station BPNS collected on 2021-08-25 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2021-08-25,BPNS_So_210825,Sander Delacauw,0000-0002-5400-2891,,20.54,,blank_1,,,,,,,,SoSOP3,,2021-08-25,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,,,,,,,,,
EMOBON_BPNS_So_16,EMOBON-210825-330-SoSOP3-Micro-B2,EMOBON metagenome sediment sample from station BPNS collected on 2021-08-25 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2021-08-25,BPNS_So_210825,Sander Delacauw,0000-0002-5400-2891,,20.54,,blank_2,,,,,,,,SoSOP3,,2021-08-25,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,,,,,,,,,
EMOBON_BPNS_So_17,EMOBON-211028-BPNS-So3-Micro-R1,EMOBON metagenome sediment sample from station BPNS collected on 2021-10-28 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-10-28,BPNS_So_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,18.66,,1,,,,,,,Van Veen Grab,SoSOP3,,2021-10-28,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,,2022-01-10,2022-01-18,-70.0,2022-02-22,2022-02-23,,,
EMOBON_BPNS_So_18,EMOBON-211028-BPNS-So3-Micro-R2,EMOBON metagenome sediment sample from station BPNS collected on 2021-10-28 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-10-28,BPNS_So_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,18.66,,2,,,,,,,Van Veen Grab,SoSOP3,,2021-10-28,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,,2022-01-10,2022-01-18,-70.0,2022-02-22,2022-02-23,,,
EMOBON_BPNS_So_19,EMOBON-211028-BPNS-So3-Micro-R3,EMOBON metagenome sediment sample from station BPNS collected on 2021-10-28 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-10-28,BPNS_So_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,18.66,,3,,,,,,,Van Veen Grab,SoSOP3,,2021-10-28,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,,,,,,,,,
EMOBON_BPNS_So_20,EMOBON-211028-BPNS-So3-Micro-R4,EMOBON metagenome sediment sample from station BPNS collected on 2021-10-28 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-10-28,BPNS_So_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,18.66,,4,,,,,,,Van Veen Grab,SoSOP3,,2021-10-28,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,,,,,,,,,
EMOBON_BPNS_So_21,EMOBON-211028-BPNS-So3-Micro-B1,EMOBON metagenome sediment sample from station BPNS collected on 2021-10-28 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2021-10-28,BPNS_So_211028,Sander Delacauw,0000-0002-5400-2891,,18.66,,blank_1,,,,,,,,SoSOP3,,2021-10-28,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,,,,,,,,,
EMOBON_BPNS_So_22,EMOBON-211028-BPNS-So3-Micro-B2,EMOBON metagenome sediment sample from station BPNS collected on 2021-10-28 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2021-10-28,BPNS_So_211028,Sander Delacauw,0000-0002-5400-2891,,18.66,,blank_2,,,,,,,,SoSOP3,,2021-10-28,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,,,,,,,,,
EMOBON_BPNS_So_23,EMOBON-211028-BPNS-So3-Macro-R1,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2021-10-28 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2021-10-28,BPNS_So_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,19.42,,1,,,,,,,Van Veen Grab,SoSOP3,,2021-10-28,MSO LifeWatch Lab -20 Freezer 3,-20.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,,2022-01-10,2022-01-18,4.0,2023-10-17,2023-10-17,,,
EMOBON_BPNS_So_24,EMOBON-211028-BPNS-So3-Macro-R2,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2021-10-28 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2021-10-28,BPNS_So_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,19.42,,2,,,,,,,Van Veen Grab,SoSOP3,,2021-10-28,MSO LifeWatch Lab -20 Freezer 3,-20.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,,2022-01-10,2022-01-18,4.0,2023-10-17,2023-10-17,,,
EMOBON_BPNS_So_25,EMOBON-211028-BPNS-So3-Macro-R3,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2021-10-28 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2021-10-28,BPNS_So_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,19.42,,3,,,,,,,Van Veen Grab,SoSOP3,,2021-10-28,MSO LifeWatch Lab -20 Freezer 3,-20.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,,,,,,,,,
EMOBON_BPNS_So_26,EMOBON-211028-BPNS-So3-Macro-R4,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2021-10-28 community collected macro,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2021-10-28,BPNS_So_211028,Sander Delacauw,0000-0002-5400-2891,ebb_tide,19.42,,4,,,,,,,Van Veen Grab,SoSOP3,,2021-10-28,MSO LifeWatch Lab -20 Freezer 3,-20.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,,,,,,,,,
EMOBON_BPNS_So_27,EMOBON-211028-BPNS-So3-Macro-B,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2021-10-28 community collected macro,256318,metagenome,mimarks-specimen,sediment [ENVO:00002007],2021-10-28,BPNS_So_211028,Sander Delacauw,0000-0002-5400-2891,,19.42,,blank_1,,,,,,,,SoSOP3,,2021-10-28,MSO LifeWatch Lab -20 Freezer 3,-20.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,,,,,,,,,
EMOBON_BPNS_So_28,EMOBON-211028-BPNS-SoSOP3-Meio-R1,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2021-10-28 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2021-10-28,BPNS_So_211028,Lara Macheriotou,0000-0002-5662-5689,ebb_tide,19.42,,1,,,,32.0,,,Van Veen Grab,SoSOP3,,2021-10-28,"UGent MarBiol Freezer #11, Box#65",-20.0,Lara Macheriotou,0000-0002-5662-5689,Annelien Rigaux,,,2021-12-01,2021-12-03,-20.0,2022-07-18,2023-07-18,,,
EMOBON_BPNS_So_29,EMOBON-211028-BPNS-SoSOP3-Meio-R2,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2021-10-28 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2021-10-28,BPNS_So_211028,Lara Macheriotou,0000-0002-5662-5689,ebb_tide,19.42,,2,,,,32.0,,,Van Veen Grab,SoSOP3,,2021-10-28,"UGent MarBiol Freezer #11, Box#65",-20.0,Lara Macheriotou,0000-0002-5662-5689,Annelien Rigaux,,,2021-12-01,2021-12-03,-20.0,2022-07-18,2023-07-18,,,
EMOBON_BPNS_So_30,EMOBON-211028-BPNS-SoSOP3-Meio-R3,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2021-10-28 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2021-10-28,BPNS_So_211028,Lara Macheriotou,0000-0002-5662-5689,ebb_tide,19.42,,3,,,,32.0,,,Van Veen Grab,SoSOP3,,2021-10-28,"UGent MarBiol Freezer #11, Box#65",-20.0,Lara Macheriotou,0000-0002-5662-5689,Annelien Rigaux,,,,,,,,,,
EMOBON_BPNS_So_31,EMOBON-211028-BPNS-SoSOP3-Meio-R4,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2021-10-28 community collected meio,33208,Metazoa ,mimarks-specimen,sediment [ENVO:00002007],2021-10-28,BPNS_So_211028,Lara Macheriotou,0000-0002-5662-5689,ebb_tide,19.42,,4,,,,32.0,,,Van Veen Grab,SoSOP3,,2021-10-28,"UGent MarBiol Freezer #11, Box#65",-20.0,Lara Macheriotou,0000-0002-5662-5689,Annelien Rigaux,,,,,,,,,,
EMOBON_BPNS_So_32,EMOBON-211028-BPNS-SoSOP3-Meio-B,EMOBON mimarks-specimen sediment sample from station BPNS collected on 2021-10-28 community collected meio,256318,metagenome,mimarks-specimen,sediment [ENVO:00002007],2021-10-28,BPNS_So_211028,Lara Macheriotou,0000-0002-5662-5689,,19.42,,blank_1,,,,,,,Van Veen Grab,SoSOP3,,2021-10-28,"UGent MarBiol Freezer #11, Box#65",-20.0,Lara Macheriotou,0000-0002-5662-5689,Annelien Rigaux,,,2021-12-01,2021-12-03,-20.0,2022-07-18,2023-07-18,,,
EMOBON_BPNS_So_33,EMOBON-211223-BPNS-So3-Micro-R1,EMOBON metagenome sediment sample from station BPNS collected on 2021-12-23 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-12-23,BPNS_So_211223,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,21.2,,1,,,,,,,Van Veen Grab,SoSOP3,Problem with underway data,2021-12-23,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,,2022-01-10,2022-01-18,-70.0,2022-02-22,2022-02-23,,,
EMOBON_BPNS_So_34,"EMOBON-211223-BPNS-So3-Micro-R2
",EMOBON metagenome sediment sample from station BPNS collected on 2021-12-23 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-12-23,BPNS_So_211223,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,21.2,,2,,,,,,,Van Veen Grab,SoSOP3,Problem with underway data,2021-12-23,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,,2022-01-10,2022-01-18,-70.0,2022-02-22,2022-02-23,,,
EMOBON_BPNS_So_35,EMOBON-211223-BPNS-So3-Micro-R3,EMOBON metagenome sediment sample from station BPNS collected on 2021-12-23 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-12-23,BPNS_So_211223,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,21.2,,3,,,,,,,Van Veen Grab,SoSOP3,Problem with underway data,2021-12-23,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,,,,,,,,,
EMOBON_BPNS_So_36,EMOBON-211223-BPNS-So3-Micro-R4,EMOBON metagenome sediment sample from station BPNS collected on 2021-12-23 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2021-12-23,BPNS_So_211223,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,21.2,,4,,,,,,,Van Veen Grab,SoSOP3,Problem with underway data,2021-12-23,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,,,,,,,,,
EMOBON_BPNS_So_37,EMOBON-211223-BPNS-So3-Micro-B1,EMOBON metagenome sediment sample from station BPNS collected on 2021-12-23 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2021-12-23,BPNS_So_211223,Rune Lagaisse,0000-0001-9191-9140,,21.2,,blank_1,,,,,,,,SoSOP3,Problem with underway data,2021-12-23,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,,,,,,,,,
EMOBON_BPNS_So_38,EMOBON-211223-BPNS-So3-Micro-B2,EMOBON metagenome sediment sample from station BPNS collected on 2021-12-23 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2021-12-23,BPNS_So_211223,Rune Lagaisse,0000-0001-9191-9140,,21.2,,blank_2,,,,,,,,SoSOP3,Problem with underway data,2021-12-23,MSO LifeWatch Lab -80 Freezer,-80.0,Sander Delacauw,0000-0002-5400-2891,Rune Lagaisse,0000-0001-9191-9140,,,,,,,,,
EMOBON_BPNS_So_39,EMOBON-220322-BPNS-So3-Micro-R1,EMOBON metagenome sediment sample from station BPNS collected on 2022-03-22 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-03-22,BPNS_So_220322,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,20.0,,1,,,,,,,Van Veen Grab,SoSOP3,Problem with underway data,2022-03-23,MSO LifeWatch Lab -80 Freezer,-80.0,Rune Lagaisse,0000-0001-9191-9140,,,,2022-09-26,2022-09-30,-70.0,2023-07-18,2023-07-18,,,
EMOBON_BPNS_So_40,EMOBON-220322-BPNS-So3-Micro-R2,EMOBON metagenome sediment sample from station BPNS collected on 2022-03-22 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-03-22,BPNS_So_220322,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,20.0,,2,,,,,,,Van Veen Grab,SoSOP3,Problem with underway data,2022-03-23,MSO LifeWatch Lab -80 Freezer,-80.0,Rune Lagaisse,0000-0001-9191-9140,,,,2022-09-26,2022-09-30,-70.0,2023-07-18,2023-07-18,,,
EMOBON_BPNS_So_41,EMOBON-220322-BPNS-So3-Micro-R3,EMOBON metagenome sediment sample from station BPNS collected on 2022-03-22 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-03-22,BPNS_So_220322,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,20.0,,3,,,,,,,Van Veen Grab,SoSOP3,Problem with underway data,2022-03-23,MSO LifeWatch Lab -80 Freezer,-80.0,Rune Lagaisse,0000-0001-9191-9140,,,,,,,,,,,
EMOBON_BPNS_So_42,EMOBON-220322-BPNS-So3-Micro-R4,EMOBON metagenome sediment sample from station BPNS collected on 2022-03-22 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-03-22,BPNS_So_220322,Rune Lagaisse,0000-0001-9191-9140,ebb_tide,20.0,,4,,,,,,,Van Veen Grab,SoSOP3,"Tube broke, Problem with underway data",,,,,,,,,,,,,,,,
EMOBON_BPNS_So_43,EMOBON-220322-BPNS-So3-Micro-B1,EMOBON metagenome sediment sample from station BPNS collected on 2022-03-22 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2022-03-22,BPNS_So_220322,Rune Lagaisse,0000-0001-9191-9140,,20.0,,blank_1,,,,,,,,SoSOP3,Problem with underway data,2022-03-23,MSO LifeWatch Lab -80 Freezer,-80.0,Rune Lagaisse,0000-0001-9191-9140,,,,,,,,,,,
EMOBON_BPNS_So_44,EMOBON-220322-BPNS-So3-Micro-B2,EMOBON metagenome sediment sample from station BPNS collected on 2022-03-22 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2022-03-22,BPNS_So_220322,Rune Lagaisse,0000-0001-9191-9140,,20.0,,blank_2,,,,,,,,SoSOP3,Problem with underway data,2022-03-23,MSO LifeWatch Lab -80 Freezer,-80.0,Rune Lagaisse,0000-0001-9191-9140,,,,,,,,,,,
EMOBON_BPNS_So_45,EMOBON-220420-BPNS-So3-Micro-R1,EMOBON metagenome sediment sample from station BPNS collected on 2022-04-20 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-04-20,BPNS_So_220420,Annelien Rigaux,,ebb_tide,20.0,,1,,,,,,,Van Veen Grab,SoSOP3,Problem with underway data,2022-04-21,MSO LifeWatch Lab -80 Freezer,-80.0,Rune Lagaisse,0000-0001-9191-9140,,,,2022-09-26,2022-09-30,-70.0,2023-07-18,2023-07-18,,,
EMOBON_BPNS_So_46,EMOBON-220420-BPNS-So3-Micro-R2,EMOBON metagenome sediment sample from station BPNS collected on 2022-04-20 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-04-20,BPNS_So_220420,Annelien Rigaux,,ebb_tide,20.0,,2,,,,,,,Van Veen Grab,SoSOP3,Problem with underway data,2022-04-21,MSO LifeWatch Lab -80 Freezer,-80.0,Rune Lagaisse,0000-0001-9191-9140,,,,2022-09-26,2022-09-30,-70.0,2023-07-18,2023-07-18,,,
EMOBON_BPNS_So_47,EMOBON-220420-BPNS-So3-Micro-R3,EMOBON metagenome sediment sample from station BPNS collected on 2022-04-20 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-04-20,BPNS_So_220420,Annelien Rigaux,,ebb_tide,20.0,,3,,,,,,,Van Veen Grab,SoSOP3,Problem with underway data,2022-04-21,MSO LifeWatch Lab -80 Freezer,-80.0,Rune Lagaisse,0000-0001-9191-9140,,,,,,,,,,,
EMOBON_BPNS_So_48,EMOBON-220420-BPNS-So3-Micro-R4,EMOBON metagenome sediment sample from station BPNS collected on 2022-04-20 community collected micro,412755,marine sediment metagenome,metagenome,sediment [ENVO:00002007],2022-04-20,BPNS_So_220420,Annelien Rigaux,,ebb_tide,20.0,,4,,,,,,,Van Veen Grab,SoSOP3,Problem with underway data,2022-04-21,MSO LifeWatch Lab -80 Freezer,-80.0,Rune Lagaisse,0000-0001-9191-9140,,,,,,,,,,,
EMOBON_BPNS_So_49,EMOBON-220420-BPNS-So3-Micro-B1,EMOBON metagenome sediment sample from station BPNS collected on 2022-04-20 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2022-04-20,BPNS_So_220420,Annelien Rigaux,,,20.0,,blank_1,,,,,,,,SoSOP3,Problem with underway data,2022-04-21,MSO LifeWatch Lab -80 Freezer,-80.0,Rune Lagaisse,0000-0001-9191-9140,,,,,,,,,,,
EMOBON_BPNS_So_50,EMOBON-220420-BPNS-So3-Micro-B2,EMOBON metagenome sediment sample from station BPNS collected on 2022-04-20 community collected micro,256318,metagenome,metagenome,sediment [ENVO:00002007],2022-04-20,BPNS_So_220420,Annelien Rigaux,,,20.0,,blank_2,,,,,,,,SoSOP3,Problem with underway data,2022-04-21,MSO LifeWatch Lab -80 Freezer,-80.0,Rune Lagaisse,0000-0001-9191-9140,,,,,,,,,,,
